city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
48,0.91,1,1,2,0,5,22,4,5,4,2.0,0.0
6,0.924,1,0,2,0,5,2,1,5,0,54.0,0.0
48,0.91,1,0,2,1,4,6,2,5,4,185.5,0.0
50,0.767,1,0,2,0,5,6,2,5,1,28.0,0.0
5,0.92,1,0,2,0,5,14,2,5,1,5.0,0.0
5,0.92,1,0,2,0,5,4,0,5,3,42.0,0.0
83,0.762,1,0,2,0,5,18,3,5,1,185.5,0.0
29,0.698,1,0,2,2,5,7,2,5,4,128.0,0.0
4,0.804,1,0,2,0,5,9,8,5,0,52.0,0.0
64,0.624,1,0,2,0,5,7,5,1,1,75.0,1.0
30,0.897,0,0,2,2,3,19,2,5,0,56.0,0.0
49,0.92,1,1,0,1,4,21,8,5,0,42.0,0.0
64,0.624,1,1,2,0,5,19,0,0,5,34.0,0.0
5,0.92,1,0,2,2,5,4,2,5,3,66.0,0.0
48,0.91,1,0,2,0,5,19,8,5,2,83.0,0.0
4,0.804,1,0,0,0,5,17,6,5,0,32.0,0.0
5,0.92,1,0,2,0,5,22,2,5,4,64.0,0.0
95,0.855,1,0,2,2,5,2,8,5,3,185.5,0.0
48,0.91,1,0,2,0,5,22,4,5,3,25.0,0.0
120,0.925,1,0,2,2,5,22,1,5,0,58.0,0.0
64,0.624,1,1,2,1,4,15,8,5,5,70.0,0.0
5,0.92,1,0,2,0,5,20,4,5,0,53.0,0.0
55,0.878,1,0,2,1,4,14,1,5,0,5.0,0.0
112,0.923,1,0,2,2,5,8,4,5,0,96.0,0.0
5,0.92,1,0,2,0,5,2,3,5,0,45.0,0.0
5,0.92,1,0,2,0,5,7,3,5,0,18.0,1.0
64,0.624,1,0,2,0,5,18,4,1,0,130.0,0.0
70,0.939,1,0,2,0,5,4,3,5,4,64.0,1.0
13,0.926,1,1,0,1,4,12,1,5,1,52.0,0.0
64,0.624,1,1,2,0,5,16,8,5,0,50.0,0.0
48,0.91,1,0,0,0,2,14,4,5,0,164.0,0.0
64,0.624,1,0,2,0,5,18,0,5,2,17.0,1.0
58,0.512,1,1,2,1,4,12,4,5,0,156.0,1.0
49,0.92,1,0,2,0,5,16,0,5,2,34.0,0.0
64,0.624,1,0,2,0,5,18,3,5,2,185.5,1.0
70,0.939,1,0,0,1,4,16,3,5,1,66.0,0.0
13,0.926,1,0,2,0,5,15,4,5,0,86.0,0.0
5,0.92,1,0,2,2,5,2,1,5,1,64.0,0.0
99,0.884,1,0,2,2,5,20,8,5,0,12.0,0.0
48,0.91,1,0,2,0,5,9,7,5,4,20.0,0.0
49,0.92,0,0,2,2,5,18,4,5,0,146.0,0.0
30,0.897,1,0,2,0,5,17,7,0,0,185.5,0.0
30,0.897,1,1,0,1,4,21,8,5,5,40.0,0.0
77,0.776,1,0,0,0,5,16,3,5,5,42.0,0.0
13,0.926,1,1,0,1,4,12,0,5,1,50.0,0.0
24,0.527,1,0,2,0,5,17,8,5,5,17.0,1.0
64,0.624,1,0,1,0,5,19,2,5,1,40.0,1.0
2,0.887,1,0,2,2,5,2,4,5,0,155.0,0.0
99,0.884,1,0,2,0,5,22,8,5,4,24.0,1.0
74,0.893,0,1,2,0,2,16,8,5,4,54.0,0.0
13,0.926,1,0,2,2,5,22,3,5,1,139.0,0.0
64,0.624,1,0,2,0,5,2,4,5,0,185.5,0.0
49,0.92,1,1,0,0,5,16,2,5,0,9.0,0.0
49,0.92,1,1,0,2,5,8,8,5,3,72.0,1.0
5,0.92,0,0,2,0,2,22,3,5,4,116.0,0.0
47,0.843,1,0,2,0,5,17,0,5,1,185.5,0.0
5,0.92,1,1,0,2,5,2,3,4,5,6.0,1.0
64,0.624,1,0,0,0,5,4,0,5,4,21.0,1.0
11,0.55,1,0,2,0,5,19,0,5,0,26.0,1.0
5,0.92,1,1,0,2,5,19,3,5,0,32.0,0.0
5,0.92,1,1,2,0,4,16,2,5,4,43.0,0.0
5,0.92,1,1,2,1,4,3,3,5,2,104.0,0.0
31,0.836,1,0,0,1,4,20,4,5,0,58.0,0.0
74,0.893,1,0,2,2,5,22,4,5,0,40.0,0.0
64,0.624,1,0,2,0,5,14,4,5,1,100.0,1.0
49,0.92,1,0,0,0,5,17,8,5,0,32.0,1.0
47,0.843,1,1,0,1,4,12,8,5,1,48.0,0.0
105,0.83,1,0,2,2,5,5,8,5,0,157.0,0.0
30,0.897,1,0,2,2,5,20,4,5,1,39.0,0.0
5,0.92,2,0,2,0,4,22,8,5,4,34.0,1.0
5,0.92,1,0,2,0,5,22,3,5,4,30.0,0.0
94,0.802,1,0,2,0,5,9,4,5,0,170.0,0.0
5,0.92,1,1,0,1,4,17,4,5,0,8.0,1.0
64,0.624,1,0,2,0,5,16,3,5,3,15.0,1.0
5,0.92,1,0,2,0,5,4,3,5,4,141.0,0.0
30,0.897,1,0,2,0,4,22,3,5,4,52.0,0.0
5,0.92,1,0,2,0,5,16,1,5,4,138.0,0.0
4,0.804,1,0,2,2,5,4,6,5,0,111.0,0.0
30,0.897,1,0,2,2,5,22,8,5,2,54.0,0.0
11,0.55,1,1,0,0,4,21,4,5,0,46.0,0.0
48,0.91,1,1,0,1,4,17,8,5,5,78.0,0.0
103,0.939,1,0,2,0,5,22,3,5,1,21.0,0.0
5,0.92,1,0,2,2,5,3,8,5,1,18.0,1.0
5,0.92,1,1,2,2,5,9,1,2,4,38.0,0.0
103,0.939,1,0,2,4,4,5,7,1,3,32.0,1.0
64,0.624,1,1,0,2,5,14,8,5,5,23.0,0.0
83,0.762,1,0,2,0,5,16,3,5,0,18.0,0.0
83,0.762,1,0,2,0,5,7,4,5,0,88.0,0.0
70,0.939,1,0,2,1,4,22,8,5,4,92.0,0.0
48,0.91,0,0,2,0,5,9,7,1,0,185.5,0.0
5,0.92,1,0,2,0,5,2,1,5,2,185.5,0.0
101,0.754,1,0,2,0,5,2,0,1,0,161.0,0.0
45,0.769,1,0,2,2,5,20,5,4,0,38.0,0.0
49,0.92,1,0,2,0,5,15,0,1,0,102.0,0.0
11,0.55,1,0,2,0,5,16,8,5,0,146.0,1.0
99,0.884,1,0,2,2,5,3,1,5,0,106.0,0.0
5,0.92,1,0,2,0,5,8,3,5,3,76.0,1.0
64,0.624,1,0,2,0,5,15,7,3,1,12.0,1.0
3,0.558,1,0,2,0,4,19,5,5,3,82.0,0.0
48,0.91,1,1,1,2,5,22,3,5,4,26.0,0.0
5,0.92,0,1,2,0,5,22,3,5,1,5.0,0.0
13,0.926,1,0,2,2,5,22,0,5,4,60.0,0.0
13,0.926,1,1,2,1,4,16,3,5,4,46.0,0.0
102,0.579,1,0,1,0,5,17,1,1,0,17.0,1.0
70,0.939,1,0,0,0,5,7,1,5,4,28.0,0.0
114,0.925,1,0,2,0,5,1,8,5,0,116.0,1.0
116,0.698,1,0,2,0,5,14,4,5,5,52.0,0.0
5,0.92,1,0,2,0,5,22,1,5,4,185.5,0.0
5,0.92,1,0,2,0,3,14,7,5,0,67.0,0.0
91,0.913,1,0,2,2,5,8,1,5,1,80.0,0.0
99,0.884,1,1,2,4,4,21,8,5,5,35.0,0.0
104,0.698,1,1,2,0,4,21,8,5,5,41.0,0.0
48,0.91,1,1,0,0,5,14,8,5,0,69.0,1.0
64,0.624,1,0,2,2,5,14,0,5,0,64.0,1.0
50,0.767,1,1,2,0,4,20,1,4,2,31.0,0.0
5,0.92,1,0,2,2,5,7,0,5,0,82.0,0.0
49,0.92,1,0,2,0,5,8,4,5,0,61.0,1.0
48,0.91,1,0,2,0,0,7,4,5,0,75.0,0.0
95,0.855,1,0,2,2,5,22,8,5,1,33.0,0.0
49,0.92,1,1,2,0,1,9,8,5,4,61.0,0.0
49,0.92,1,0,2,0,5,9,8,5,1,58.0,0.0
66,0.698,1,1,0,1,4,16,8,5,5,22.0,0.0
49,0.92,1,0,2,0,5,22,0,5,0,138.0,0.0
30,0.897,1,1,2,2,5,1,7,1,0,16.0,1.0
64,0.624,1,0,2,0,5,5,3,5,0,136.0,1.0
121,0.949,1,0,2,2,5,22,4,5,4,91.0,0.0
48,0.91,1,0,1,1,4,2,8,5,0,185.5,0.0
41,0.689,1,1,2,0,5,4,7,4,0,117.0,0.0
64,0.624,1,0,2,0,5,4,7,1,0,47.0,1.0
5,0.92,1,0,2,0,5,4,0,5,2,88.0,0.0
13,0.926,1,0,1,3,2,3,3,5,4,56.0,0.0
95,0.855,1,1,2,3,2,1,8,5,0,8.0,0.0
5,0.92,1,0,2,0,5,18,5,5,1,185.5,0.0
95,0.855,1,1,2,4,4,20,8,5,3,62.0,0.0
94,0.802,1,1,0,1,4,21,8,5,0,73.0,1.0
113,0.698,1,0,0,0,5,17,8,5,0,13.0,1.0
5,0.92,1,0,0,0,5,6,1,2,0,47.0,0.0
11,0.55,1,1,0,2,5,2,8,5,4,57.0,1.0
49,0.92,1,1,2,0,4,17,8,5,5,33.0,0.0
121,0.949,1,0,2,0,5,6,6,5,1,174.0,0.0
5,0.92,1,0,2,2,5,22,1,5,4,185.5,0.0
5,0.92,1,0,2,0,2,22,8,5,0,58.0,0.0
13,0.926,1,1,2,2,2,22,0,5,4,47.0,0.0
33,0.698,1,1,2,0,2,12,6,4,0,96.0,1.0
5,0.92,1,0,2,2,5,22,2,5,4,13.0,0.0
116,0.698,1,0,2,0,5,2,8,5,4,43.0,1.0
64,0.624,0,1,0,0,5,14,4,5,2,86.0,0.0
24,0.527,1,0,2,1,4,15,1,5,1,38.0,0.0
13,0.926,1,0,1,1,4,5,6,5,4,34.0,0.0
49,0.92,1,1,0,0,5,15,8,5,0,28.0,1.0
5,0.92,1,1,0,0,5,2,1,4,0,4.0,0.0
5,0.92,1,1,0,2,5,22,2,4,5,29.0,1.0
105,0.83,1,0,0,0,5,17,1,5,4,40.0,0.0
65,0.899,1,0,2,1,4,15,7,0,5,45.0,0.0
64,0.624,1,0,2,0,5,18,3,5,5,24.0,1.0
5,0.92,1,0,2,2,5,22,5,5,4,58.0,0.0
5,0.92,0,0,2,2,5,22,1,5,4,127.0,0.0
30,0.897,1,0,2,2,5,22,4,5,0,43.0,0.0
98,0.698,1,1,0,1,4,14,7,0,5,67.0,0.0
4,0.804,1,0,2,0,5,18,8,5,0,47.0,0.0
74,0.893,1,0,2,1,4,22,1,5,4,12.0,0.0
29,0.698,1,1,2,0,5,16,0,5,0,48.0,1.0
101,0.754,1,0,1,1,4,18,8,5,1,3.0,1.0
64,0.624,1,0,2,0,5,12,4,5,0,53.0,0.0
64,0.624,1,0,2,0,5,4,3,5,5,35.0,1.0
117,0.691,1,0,2,0,2,8,8,5,2,15.0,0.0
5,0.92,1,0,2,2,5,11,3,5,2,46.0,0.0
85,0.896,1,0,2,0,5,20,2,5,0,28.0,0.0
64,0.624,1,1,0,0,5,19,8,5,5,31.0,1.0
6,0.924,1,0,2,0,5,22,8,5,4,43.0,0.0
48,0.91,1,0,2,2,5,11,1,1,0,60.0,0.0
85,0.896,1,1,2,0,4,4,8,5,0,165.0,1.0
64,0.624,1,0,2,2,5,6,0,5,4,97.0,0.0
49,0.92,1,0,2,0,5,16,7,0,0,15.0,0.0
48,0.91,1,0,2,2,5,6,1,5,0,33.0,0.0
82,0.89,1,0,2,0,5,22,1,5,4,22.0,0.0
13,0.926,1,0,1,0,5,20,6,5,0,17.0,0.0
30,0.897,1,0,2,2,5,2,4,2,3,32.0,0.0
49,0.92,1,0,2,0,5,6,2,5,4,80.0,0.0
95,0.855,1,0,2,2,5,7,0,5,0,63.0,0.0
101,0.754,1,0,2,0,5,3,4,5,0,25.0,1.0
5,0.92,1,0,2,0,5,15,3,5,1,102.0,0.0
89,0.866,1,0,1,1,4,15,4,5,0,69.0,0.0
95,0.855,1,0,2,2,5,4,8,5,4,16.0,0.0
14,0.789,1,0,2,0,5,3,0,0,0,35.0,0.0
49,0.92,1,0,2,0,5,20,1,5,2,43.0,0.0
1,0.895,1,0,2,2,3,9,4,0,4,52.0,0.0
5,0.92,1,0,2,3,5,12,7,0,0,26.0,0.0
5,0.92,1,0,2,0,5,2,1,5,1,24.0,0.0
64,0.624,1,1,2,0,5,12,8,5,5,180.0,1.0
116,0.698,1,1,1,0,5,16,4,5,0,20.0,0.0
48,0.91,1,0,2,2,5,9,4,5,2,33.0,1.0
13,0.926,1,1,2,0,4,16,8,5,5,108.0,0.0
30,0.897,1,0,1,2,5,18,7,5,0,185.5,0.0
6,0.924,1,0,2,0,4,8,4,5,4,62.0,0.0
6,0.924,1,1,2,0,4,16,8,5,5,30.0,0.0
103,0.939,1,1,2,0,5,20,8,5,0,74.0,0.0
48,0.91,1,1,0,0,5,15,4,5,0,9.0,1.0
48,0.91,1,0,2,0,5,22,6,5,4,82.0,0.0
24,0.527,1,1,2,0,4,15,8,5,0,79.0,1.0
55,0.878,1,0,2,1,4,16,4,5,0,36.0,0.0
4,0.804,1,0,2,0,5,2,1,5,0,60.0,0.0
70,0.939,1,0,2,2,5,22,3,5,1,40.0,0.0
48,0.91,1,0,2,2,5,22,7,0,0,127.0,0.0
39,0.555,1,0,2,0,5,19,8,5,0,6.0,1.0
64,0.624,1,0,2,0,5,4,5,5,1,10.0,1.0
48,0.91,1,0,0,0,5,19,1,1,1,185.5,0.0
64,0.624,0,1,0,2,5,12,8,5,0,104.0,1.0
95,0.855,1,0,2,1,4,8,8,5,0,28.0,0.0
64,0.624,0,0,2,0,5,20,0,0,5,68.0,1.0
5,0.92,1,1,2,1,4,14,8,5,1,12.0,0.0
64,0.624,1,1,0,0,5,18,1,1,0,110.0,0.0
116,0.698,1,0,2,0,5,6,1,4,2,185.5,0.0
36,0.727,1,0,0,1,4,15,8,5,5,143.0,0.0
49,0.92,1,0,2,0,5,17,4,1,0,48.0,0.0
122,0.915,1,0,2,0,5,20,8,5,0,25.0,0.0
64,0.624,1,0,2,0,5,4,3,5,4,22.0,1.0
5,0.92,0,1,0,0,5,14,8,5,0,11.0,0.0
5,0.92,0,0,2,0,5,8,5,5,2,46.0,0.0
37,0.74,1,0,2,2,5,1,4,5,0,28.0,1.0
45,0.769,1,0,2,2,5,8,8,5,2,33.0,0.0
51,0.903,1,0,2,0,4,20,8,5,5,98.0,0.0
66,0.698,1,1,2,1,4,22,1,5,4,87.0,0.0
50,0.767,1,0,0,2,5,10,8,5,0,35.0,0.0
99,0.884,1,0,2,2,5,22,7,4,4,96.0,0.0
64,0.624,0,1,0,0,5,14,8,5,0,90.0,1.0
102,0.579,0,0,1,0,5,16,1,5,0,20.0,0.0
103,0.939,1,0,2,2,5,22,7,5,0,73.0,0.0
4,0.804,1,1,2,0,5,15,1,5,0,19.0,0.0
30,0.897,1,0,0,2,5,6,7,5,4,33.0,0.0
119,0.698,1,0,2,0,5,22,8,5,4,2.0,0.0
2,0.887,1,0,2,0,5,20,5,5,0,30.0,1.0
13,0.926,1,0,2,0,5,3,0,5,3,27.0,0.0
5,0.92,1,0,2,0,5,6,4,5,4,122.0,0.0
49,0.92,1,1,1,0,5,20,8,5,1,55.0,1.0
48,0.91,1,0,2,1,4,20,8,5,4,4.0,0.0
26,0.827,1,1,0,2,5,17,8,5,0,60.0,1.0
64,0.624,1,0,0,0,5,3,8,5,5,23.0,1.0
30,0.897,1,1,2,2,5,7,2,4,4,29.0,0.0
64,0.624,1,0,2,2,5,14,1,1,0,36.0,0.0
5,0.92,1,0,2,0,5,22,3,5,4,33.0,0.0
48,0.91,1,0,2,4,4,18,5,5,5,12.0,0.0
5,0.92,1,0,2,0,5,22,3,5,1,20.0,0.0
95,0.855,1,1,0,1,4,12,8,5,5,22.0,0.0
70,0.939,1,1,1,1,4,15,0,5,0,12.0,0.0
64,0.624,1,0,2,2,5,5,8,5,0,68.0,1.0
61,0.682,1,0,0,0,5,19,0,5,0,47.0,0.0
118,0.865,1,0,2,2,5,4,0,1,1,36.0,0.0
78,0.827,1,0,0,1,4,17,7,3,0,160.0,0.0
5,0.92,1,0,2,2,5,22,6,5,4,86.0,0.0
5,0.92,1,0,2,0,5,22,2,5,4,4.0,0.0
5,0.92,1,0,2,0,5,22,7,5,1,102.0,0.0
114,0.925,1,1,0,1,4,21,8,5,5,185.5,0.0
6,0.924,1,0,2,0,5,2,1,5,3,114.0,0.0
46,0.766,1,0,2,0,5,12,1,5,0,46.0,0.0
5,0.92,1,0,2,0,5,20,2,5,4,99.0,0.0
19,0.78,1,0,2,0,5,3,4,5,0,178.0,0.0
99,0.884,1,1,0,0,5,18,8,5,5,38.0,1.0
65,0.899,1,0,2,1,4,6,7,0,3,185.5,0.0
13,0.926,1,1,2,1,4,14,0,5,0,85.0,0.0
5,0.92,1,0,2,0,5,5,1,5,1,64.0,0.0
95,0.855,1,0,2,2,5,8,8,5,0,8.0,0.0
5,0.92,1,0,2,0,5,22,3,5,4,18.0,0.0
49,0.92,1,0,2,0,5,7,5,5,4,18.0,0.0
13,0.926,1,0,2,2,5,6,1,5,2,55.0,0.0
5,0.92,1,1,2,4,4,16,8,5,5,80.0,0.0
82,0.89,1,0,2,2,5,9,4,1,1,112.0,0.0
21,0.738,1,0,2,3,5,4,4,5,0,80.0,0.0
64,0.624,1,0,0,0,5,12,4,5,1,185.5,0.0
5,0.92,1,0,2,4,4,4,1,5,1,49.0,0.0
5,0.92,1,1,2,0,5,8,8,5,5,17.0,1.0
64,0.624,1,1,0,1,4,1,8,5,5,73.0,0.0
5,0.92,1,1,2,0,5,16,8,5,1,22.0,1.0
70,0.939,1,1,2,1,4,16,8,5,0,35.0,0.0
64,0.624,1,1,2,2,5,2,5,4,3,33.0,1.0
33,0.698,0,0,2,0,4,18,8,5,5,17.0,1.0
51,0.903,1,1,2,0,5,14,8,5,1,113.0,0.0
61,0.682,1,0,2,0,5,22,4,1,1,185.5,0.0
4,0.804,1,1,2,0,5,6,2,5,0,19.0,0.0
48,0.91,1,0,2,0,2,16,4,5,0,12.0,0.0
6,0.924,1,0,2,0,5,18,0,0,0,48.0,0.0
48,0.91,1,0,2,0,5,22,4,5,4,91.0,0.0
103,0.939,1,0,2,0,5,9,8,5,0,5.0,0.0
98,0.698,1,0,2,0,5,18,4,0,1,185.5,1.0
49,0.92,1,0,0,0,5,10,8,5,1,24.0,1.0
5,0.92,1,1,2,0,1,3,6,5,0,10.0,0.0
49,0.92,1,0,2,0,5,8,4,1,0,34.0,0.0
110,0.73,1,0,2,0,5,15,5,4,0,47.0,1.0
5,0.92,0,1,2,0,4,17,8,5,1,56.0,1.0
5,0.92,1,0,2,0,5,22,4,3,4,44.0,0.0
101,0.754,1,0,1,1,4,16,0,5,1,82.0,0.0
55,0.878,1,0,2,0,5,8,3,5,0,100.0,0.0
0,0.847,1,1,0,0,3,20,8,5,5,11.0,1.0
21,0.738,1,1,0,2,5,1,8,5,0,26.0,1.0
5,0.92,1,0,2,0,5,17,4,5,3,8.0,0.0
64,0.624,0,0,0,2,5,12,5,5,5,15.0,0.0
6,0.924,1,1,2,0,5,14,8,5,4,34.0,0.0
5,0.92,1,0,1,0,5,18,4,0,0,46.0,0.0
5,0.92,1,1,2,1,4,12,8,5,5,131.0,0.0
85,0.896,1,0,2,2,3,6,7,0,0,156.0,0.0
5,0.92,1,1,2,4,4,16,8,5,5,44.0,0.0
64,0.624,1,0,0,0,5,12,4,1,0,176.0,0.0
5,0.92,1,1,2,2,5,22,1,5,3,125.0,1.0
5,0.92,0,1,0,0,5,15,8,5,5,51.0,0.0
116,0.698,1,0,1,0,5,18,4,5,0,42.0,0.0
95,0.855,1,0,2,0,5,3,8,5,0,51.0,0.0
48,0.91,1,0,2,0,5,12,1,5,0,102.0,0.0
11,0.55,1,0,2,0,5,18,1,5,0,5.0,0.0
5,0.92,1,0,2,0,5,22,6,5,0,63.0,0.0
5,0.92,1,0,2,0,5,22,3,5,4,14.0,1.0
5,0.92,1,0,2,3,5,9,4,5,0,185.5,0.0
6,0.924,1,0,2,1,4,7,8,5,4,50.0,0.0
30,0.897,1,1,1,0,5,14,8,5,0,78.0,1.0
48,0.91,1,0,0,0,5,6,8,5,1,46.0,1.0
0,0.847,1,1,0,0,5,17,4,5,0,122.0,0.0
70,0.939,1,1,2,3,5,3,8,4,4,24.0,0.0
13,0.926,1,0,0,0,5,20,0,5,1,50.0,0.0
48,0.91,1,0,2,0,5,14,4,5,0,38.0,0.0
50,0.767,1,0,2,2,5,20,8,5,3,61.0,0.0
49,0.92,0,0,2,2,5,12,0,5,1,72.0,0.0
39,0.555,1,0,2,0,5,20,8,5,0,24.0,1.0
103,0.939,1,0,0,0,5,22,2,5,4,6.0,0.0
5,0.92,1,1,2,0,0,10,0,5,3,20.0,0.0
5,0.92,1,0,2,2,5,22,8,5,4,161.0,1.0
49,0.92,1,0,2,0,5,3,3,5,4,122.0,1.0
24,0.527,1,0,1,1,4,12,8,5,5,50.0,1.0
28,0.742,1,0,2,0,5,18,1,5,1,106.0,1.0
5,0.92,1,1,2,2,2,21,8,5,5,98.0,1.0
5,0.92,1,0,2,0,5,19,8,2,0,17.0,0.0
60,0.698,1,1,2,0,5,14,7,5,1,43.0,0.0
64,0.624,1,0,2,0,5,21,1,5,0,16.0,1.0
5,0.92,1,0,2,2,5,22,4,5,3,19.0,0.0
103,0.939,1,0,1,0,5,11,8,5,4,112.0,0.0
13,0.926,1,1,0,0,1,18,7,5,1,85.0,0.0
64,0.624,1,0,2,0,5,13,0,5,1,9.0,0.0
6,0.924,1,0,2,1,4,22,0,5,2,106.0,0.0
48,0.91,1,0,2,0,4,14,7,5,0,51.0,1.0
74,0.893,1,0,2,1,4,16,4,5,5,102.0,0.0
13,0.926,0,0,2,0,5,7,1,5,0,13.0,0.0
5,0.92,1,0,2,2,5,3,4,5,1,35.0,0.0
13,0.926,1,0,0,0,5,19,8,5,1,72.0,0.0
5,0.92,1,0,0,0,5,16,8,5,1,185.5,1.0
5,0.92,0,1,0,0,5,15,8,5,0,52.0,1.0
6,0.924,1,1,0,1,4,14,0,5,0,155.0,0.0
64,0.624,1,1,0,1,4,19,8,5,5,46.0,1.0
91,0.913,1,0,2,2,5,22,3,5,4,41.0,0.0
64,0.624,1,0,2,0,5,3,2,5,0,25.0,1.0
30,0.897,1,0,2,2,5,4,7,1,1,113.0,0.0
95,0.855,1,0,2,3,5,4,8,5,0,45.0,0.0
64,0.624,1,0,2,0,5,18,1,5,3,82.0,0.0
48,0.91,1,0,2,0,5,22,8,5,4,185.5,1.0
48,0.91,0,0,2,0,5,6,3,5,0,185.5,0.0
5,0.92,1,0,2,0,5,6,0,5,1,44.0,0.0
5,0.92,1,0,2,2,5,9,3,5,2,26.0,0.0
49,0.92,1,0,2,0,5,16,1,4,0,168.0,0.0
5,0.92,1,1,0,0,5,15,3,4,0,33.0,0.0
5,0.92,1,1,2,0,2,1,1,5,0,5.0,0.0
64,0.624,1,0,2,0,5,2,3,5,1,13.0,0.0
5,0.92,1,0,2,0,5,22,6,5,0,30.0,0.0
49,0.92,1,0,2,0,5,18,8,5,1,122.0,0.0
5,0.92,1,0,0,0,5,15,7,5,1,166.0,0.0
64,0.624,1,0,1,0,5,18,1,5,4,31.0,0.0
1,0.895,1,1,2,4,4,18,8,5,5,185.5,0.0
64,0.624,1,1,0,0,5,14,8,5,5,28.0,0.0
5,0.92,1,0,2,0,5,22,1,5,4,25.0,0.0
78,0.827,1,1,0,1,4,17,8,5,0,37.0,0.0
116,0.698,1,0,0,0,5,2,8,5,0,2.0,1.0
7,0.794,1,1,2,0,2,21,8,5,5,8.0,0.0
5,0.92,1,0,2,0,5,15,3,2,0,47.0,0.0
5,0.92,1,1,0,0,5,17,8,5,0,166.0,1.0
4,0.804,1,0,2,2,5,16,5,5,1,131.0,0.0
5,0.92,1,0,2,0,5,22,8,5,4,12.0,1.0
64,0.624,1,1,0,0,5,16,8,5,5,10.0,1.0
30,0.897,1,0,2,2,5,2,1,1,0,69.0,0.0
5,0.92,1,0,2,0,5,19,3,5,0,24.0,0.0
13,0.926,1,0,2,0,5,6,2,5,2,70.0,0.0
5,0.92,1,1,2,0,4,17,3,5,0,12.0,0.0
5,0.92,1,1,0,0,5,15,2,5,1,106.0,0.0
5,0.92,0,1,2,0,0,8,8,5,4,35.0,1.0
64,0.624,1,1,0,0,5,14,8,5,5,18.0,0.0
61,0.682,1,1,2,0,5,14,1,2,5,113.0,0.0
91,0.913,1,1,0,0,4,1,8,5,0,112.0,0.0
5,0.92,1,1,1,0,5,2,3,5,3,9.0,0.0
89,0.866,1,0,1,0,5,15,4,5,0,33.0,0.0
5,0.92,1,1,2,2,2,14,8,5,2,31.0,1.0
64,0.624,1,0,2,0,5,3,3,5,4,28.0,0.0
31,0.836,1,1,2,4,4,1,8,5,5,17.0,0.0
116,0.698,1,0,0,2,5,18,1,5,1,38.0,0.0
13,0.926,1,0,1,0,0,6,7,5,2,60.0,0.0
121,0.949,1,0,2,2,5,22,2,5,4,105.0,0.0
94,0.802,1,0,2,0,5,22,2,5,1,9.0,0.0
5,0.92,1,0,1,0,5,3,1,5,0,19.0,0.0
89,0.866,1,0,2,0,5,19,8,5,0,33.0,0.0
5,0.92,1,0,2,0,5,3,1,5,0,53.0,0.0
49,0.92,1,0,2,0,5,7,1,5,3,185.5,0.0
95,0.855,1,1,2,1,4,21,8,5,5,37.0,0.0
101,0.754,1,1,2,0,5,11,5,5,4,41.0,0.0
89,0.866,1,0,0,2,5,2,5,5,0,163.0,0.0
14,0.789,1,0,2,0,5,11,3,5,4,18.0,1.0
5,0.92,1,0,2,0,5,22,0,1,1,61.0,0.0
13,0.926,1,0,2,0,5,5,8,5,2,77.0,0.0
85,0.896,1,0,2,0,5,6,8,5,0,185.5,0.0
5,0.92,1,1,0,1,4,21,0,2,0,87.0,1.0
70,0.939,1,1,0,0,5,18,8,5,1,78.0,1.0
5,0.92,1,0,2,0,5,22,5,5,1,90.0,0.0
94,0.802,1,0,2,0,5,22,8,5,4,41.0,0.0
30,0.897,1,1,2,2,5,3,0,5,3,106.0,0.0
30,0.897,1,0,2,2,5,8,4,5,4,146.0,0.0
30,0.897,1,1,2,1,4,15,8,5,2,17.0,0.0
13,0.926,1,1,0,0,5,14,8,5,5,17.0,1.0
13,0.926,1,0,2,2,2,21,4,5,0,4.0,0.0
64,0.624,1,0,0,2,5,18,5,5,0,35.0,1.0
37,0.74,1,1,2,2,5,6,2,2,2,96.0,0.0
5,0.92,1,0,2,0,5,16,4,1,0,50.0,0.0
122,0.915,1,0,2,2,2,22,6,4,0,113.0,0.0
64,0.624,1,1,0,0,5,18,0,1,1,151.0,1.0
4,0.804,1,0,2,2,4,12,0,5,0,40.0,0.0
55,0.878,1,0,2,1,4,17,4,5,0,29.0,1.0
85,0.896,1,0,2,2,5,10,8,5,0,92.0,0.0
5,0.92,1,0,2,0,5,22,6,5,4,29.0,0.0
5,0.92,1,0,2,2,2,22,8,5,5,42.0,0.0
64,0.624,0,0,2,0,5,15,4,5,1,38.0,1.0
30,0.897,1,1,1,2,5,18,0,5,0,16.0,0.0
64,0.624,0,0,2,0,5,9,8,5,4,10.0,1.0
48,0.91,1,0,2,3,0,2,7,2,0,17.0,0.0
30,0.897,1,0,2,2,5,15,4,1,0,52.0,0.0
7,0.794,1,0,2,0,5,3,3,5,1,17.0,0.0
2,0.887,1,1,2,1,4,15,8,5,5,148.0,0.0
31,0.836,1,1,2,1,4,20,8,5,5,36.0,0.0
5,0.92,1,0,0,1,4,15,8,5,0,116.0,0.0
13,0.926,1,1,2,1,4,20,8,5,5,13.0,0.0
64,0.624,1,0,2,2,5,14,4,5,5,168.0,1.0
74,0.893,1,0,2,2,5,7,4,1,0,45.0,0.0
5,0.92,1,0,2,2,5,20,2,5,1,139.0,0.0
5,0.92,1,1,2,3,5,2,4,4,0,10.0,1.0
